"TYPE"	"WORD"	"VALUE"
"erschaffen"	"erschaffet"	0.004
"erschaffen"	"erschuf"	0.004
"erschaffen"	"erschufst"	0.004
"erschaffen"	"erschufen"	0.004
"erschaffen"	"erschuefe"	0.004
"erschaffen"	"erschuefest"	0.004
"erschaffen"	"erschuefst"	0.004
"erschaffen"	"erschuefen"	0.004
"erschaffen"	"erschuefet"	0.004
"erschaffen"	"erschueft"	0.004
"erschiessen"	"erschiessen"	-0.3317
"erschiessen"	"erschiesse"	-0.3317
"erschiessen"	"erschiesst"	-0.3317
"erschiessen"	"erschiessest"	-0.3317
"erschiessen"	"erschiesset"	-0.3317
"erschiessen"	"erschoss"	-0.3317
"erschiessen"	"erschoss"	-0.3317
"erschiessen"	"erschossest"	-0.3317
"erschiessen"	"erschosst"	-0.3317
"erschiessen"	"erschosst"	-0.3317
"erschiessen"	"erschossen"	-0.3317
"erschiessen"	"erschoesse"	-0.3317
"erschiessen"	"erschoessest"	-0.3317
"erschiessen"	"erschoessen"	-0.3317
"erschiessen"	"erschoesset"	-0.3317
"erschlaffen"	"erschlaffen"	-0.0048
"erschlaffen"	"erschlaffe"	-0.0048
"erschlaffen"	"erschlafft"	-0.0048
"erschlaffen"	"erschlafftest"	-0.0048
"erschlaffen"	"erschlafftet"	-0.0048
"erschlaffen"	"erschlaffet"	-0.0048
"erschlaffen"	"erschlaffst"	-0.0048
"erschlaffen"	"erschlafften"	-0.0048
"erschlaffen"	"erschlaffte"	-0.0048
"erschlaffen"	"erschlaffest"	-0.0048
"erschlagen"	"erschlagen"	-0.3442
"erschlagen"	"erschlage"	-0.3442
"erschlagen"	"erschlaegst"	-0.3442
"erschlagen"	"erschlaegt"	-0.3442
"erschlagen"	"erschlagt"	-0.3442
"erschlagen"	"erschlagest"	-0.3442
"erschlagen"	"erschlaget"	-0.3442
"erschlagen"	"erschlug"	-0.3442
"erschlagen"	"erschlugst"	-0.3442
"erschlagen"	"erschlugen"	-0.3442
"erschlagen"	"erschlugt"	-0.3442
"erschlagen"	"erschluege"	-0.3442
"erschlagen"	"erschluegest"	-0.3442
"erschlagen"	"erschluegst"	-0.3442
"erschlagen"	"erschluegen"	-0.3442
"erschlagen"	"erschlueget"	-0.3442
"erschlagen"	"erschluegt"	-0.3442
"erschlossen"	"erschlossen"	0.004
"erschlossen"	"erschlossene"	0.004
"erschlossen"	"erschlossenem"	0.004
"erschlossen"	"erschlossenen"	0.004
"erschlossen"	"erschlossener"	0.004
"erschlossen"	"erschlossenes"	0.004
"erschoepfen"	"erschoepfen"	-0.0048
"erschoepfen"	"erschoepften"	-0.0048
"erschoepfen"	"erschoepfet"	-0.0048
"erschoepfen"	"erschoepftest"	-0.0048
"erschoepfen"	"erschoepftet"	-0.0048
"erschoepfen"	"erschoepfte"	-0.0048
"erschoepfen"	"erschoepfe"	-0.0048
"erschoepfen"	"erschoepfst"	-0.0048
"erschoepfen"	"erschoepfest"	-0.0048
"erschoepfen"	"erschoepft"	-0.0048
"erschoepft"	"erschoepft"	-0.0377
"erschoepft"	"erschoepftestem"	-0.0377
"erschoepft"	"erschoepften"	-0.0377
"erschoepft"	"erschoepftem"	-0.0377
"erschoepft"	"erschoepfteste"	-0.0377
"erschoepft"	"erschoepftesten"	-0.0377
"erschoepft"	"erschoepfte"	-0.0377
"erschoepft"	"erschoepftere"	-0.0377
"erschoepft"	"erschoepfteres"	-0.0377
"erschoepft"	"erschoepfter"	-0.0377
"erschoepft"	"erschoepfterer"	-0.0377
"erschoepft"	"erschoepftes"	-0.0377
"erschoepft"	"erschoepftester"	-0.0377
"erschoepft"	"erschoepftestes"	-0.0377
"erschoepft"	"erschoepfterem"	-0.0377
"erschoepft"	"erschoepfteren"	-0.0377
"Erschoepfung"	"Erschoepfung"	-0.0595
"Erschoepfung"	"Erschoepfungen"	-0.0595
"erschrecken"	"erschrecken"	-0.1812
"erschrecken"	"erschrecket"	-0.1812
"erschrecken"	"erschrecktet"	-0.1812
"erschrecken"	"erschrecke"	-0.1812
"erschrecken"	"erschrecktest"	-0.1812
"erschrecken"	"erschreckten"	-0.1812
"erschrecken"	"erschreckte"	-0.1812
"erschrecken"	"erschreckst"	-0.1812
"erschrecken"	"erschreckest"	-0.1812
"erschrecken"	"erschreckt"	-0.1812
"erschreckend"	"erschreckend"	-0.0544
"erschreckend"	"erschreckende"	-0.0544
"erschreckend"	"erschreckendem"	-0.0544
"erschreckend"	"erschreckenden"	-0.0544
"erschreckend"	"erschreckender"	-0.0544
"erschreckend"	"erschreckendes"	-0.0544
"erschreckend"	"erschreckendere"	-0.0544
"erschreckend"	"erschreckenderem"	-0.0544
"erschreckend"	"erschreckenderen"	-0.0544
"erschreckend"	"erschreckenderer"	-0.0544
"erschreckend"	"erschreckenderes"	-0.0544
"erschreckend"	"erschreckendste"	-0.0544
"erschreckend"	"erschreckendstem"	-0.0544
"erschreckend"	"erschreckendsten"	-0.0544
"erschreckend"	"erschreckendster"	-0.0544
"erschreckend"	"erschreckendstes"	-0.0544
"erschuettern"	"erschuettern"	-0.0048
"erschuettern"	"erschuetterst"	-0.0048
"erschuettern"	"erschuetterte"	-0.0048
"erschuettern"	"erschuettertet"	-0.0048
"erschuettern"	"erschuettertest"	-0.0048
"erschuettern"	"erschuetteren"	-0.0048
"erschuettern"	"erschuetterten"	-0.0048
"erschuettern"	"erschuettere"	-0.0048
"erschuettern"	"erschuettert"	-0.0048
"erschuetternd"	"erschuetternd"	-0.0472
"erschuetternd"	"erschuetternde"	-0.0472
"erschuetternd"	"erschuetterndem"	-0.0472
"erschuetternd"	"erschuetternden"	-0.0472
"erschuetternd"	"erschuetternder"	-0.0472
"erschuetternd"	"erschuetterndes"	-0.0472
"erschuetternd"	"erschuetterndere"	-0.0472
"erschuetternd"	"erschuetternderem"	-0.0472
"erschuetternd"	"erschuetternderen"	-0.0472
"erschuetternd"	"erschuetternderer"	-0.0472
"erschuetternd"	"erschuetternderes"	-0.0472
"erschuetternd"	"erschuetterndste"	-0.0472
"erschuetternd"	"erschuetterndstem"	-0.0472
"erschuetternd"	"erschuetterndsten"	-0.0472
"erschuetternd"	"erschuetterndster"	-0.0472
"erschuetternd"	"erschuetterndstes"	-0.0472
"erschuettert"	"erschuettert"	-0.0048
"erschuettert"	"erschuetterte"	-0.0048
"erschuettert"	"erschuettertem"	-0.0048
"erschuettert"	"erschuetterten"	-0.0048
"erschuettert"	"erschuetterter"	-0.0048
"erschuettert"	"erschuettertest"	-0.0048
"Erschuetterung"	"Erschuetterung"	-0.0048
"Erschuetterung"	"Erschuetterungen"	-0.0048
"erschweren"	"erschweren"	-0.4891
"erschweren"	"erschwere"	-0.4891
"erschweren"	"erschwertet"	-0.4891
"erschweren"	"erschwertest"	-0.4891
"erschweren"	"erschwert"	-0.4891
"erschweren"	"erschwerte"	-0.4891
"erschweren"	"erschwern"	-0.4891
"erschweren"	"erschwerst"	-0.4891
"erschweren"	"erschwerten"	-0.4891
"Ersparnis"	"Ersparnis"	0.004
"Ersparnis"	"Ersparnisse"	0.004
"Ersparnis"	"Ersparnissen"	0.004
"erspriesslich"	"erspriesslich"	0.004
"erspriesslich"	"erspriesslicher"	0.004
"erspriesslich"	"erspriessliches"	0.004
"erspriesslich"	"erspriesslichere"	0.004
"erspriesslich"	"erspriesslichste"	0.004
"erspriesslich"	"erspriesslichem"	0.004
"erspriesslich"	"erspriesslichen"	0.004
"erspriesslich"	"erspriesslicherer"	0.004
"erspriesslich"	"erspriesslicheren"	0.004
"erspriesslich"	"erspriesslicherem"	0.004
"erspriesslich"	"erspriesslichstem"	0.004
"erspriesslich"	"erspriesslichsten"	0.004
"erspriesslich"	"erspriessliche"	0.004
"erspriesslich"	"erspriesslichster"	0.004
"erspriesslich"	"erspriesslichstes"	0.004
"erspriesslich"	"erspriesslicheres"	0.004
"erstaunen"	"erstaunen"	0.004
"erstaunen"	"erstaunten"	0.004
"erstaunen"	"erstaunte"	0.004
"erstaunen"	"erstaunst"	0.004
"erstaunen"	"erstaunet"	0.004
"erstaunen"	"erstauntet"	0.004
"erstaunen"	"erstauntest"	0.004
"erstaunen"	"erstaunt"	0.004
"erstaunen"	"erstaune"	0.004
"erstaunen"	"erstaunest"	0.004
"erstaunlich"	"erstaunlich"	0.004
"erstaunlich"	"erstaunlichste"	0.004
"erstaunlich"	"erstaunlichere"	0.004
"erstaunlich"	"erstaunlicheren"	0.004
"erstaunlich"	"erstaunliches"	0.004
"erstaunlich"	"erstaunlichstem"	0.004
"erstaunlich"	"erstaunlicher"	0.004
"erstaunlich"	"erstaunlicherem"	0.004
"erstaunlich"	"erstaunlichstes"	0.004
"erstaunlich"	"erstaunlichem"	0.004
"erstaunlich"	"erstaunlichster"	0.004
"erstaunlich"	"erstaunlichen"	0.004
"erstaunlich"	"erstaunlicheres"	0.004
"erstaunlich"	"erstaunlichsten"	0.004
"erstaunlich"	"erstaunliche"	0.004
"erstaunlich"	"erstaunlicherer"	0.004
"erstechen"	"erstechen"	-0.3078
"erstechen"	"ersteche"	-0.3078
"erstechen"	"erstichst"	-0.3078
"erstechen"	"ersticht"	-0.3078
"erstechen"	"erstecht"	-0.3078
"erstechen"	"erstechest"	-0.3078
"erstechen"	"erstechet"	-0.3078
"erstechen"	"erstach"	-0.3078
"erstechen"	"erstachst"	-0.3078
"erstechen"	"erstachen"	-0.3078
"erstechen"	"erstacht"	-0.3078
"erstechen"	"erstaeche"	-0.3078
"erstechen"	"erstaechest"	-0.3078
"erstechen"	"erstaechst"	-0.3078
"erstechen"	"erstaechen"	-0.3078
"erstechen"	"erstaechet"	-0.3078
"erstechen"	"erstaecht"	-0.3078
"erstechen"	"erstochen"	-0.3078
"ersticken"	"ersticken"	-0.3291
"ersticken"	"ersticktet"	-0.3291
"ersticken"	"ersticket"	-0.3291
"ersticken"	"erstickst"	-0.3291
"ersticken"	"ersticktest"	-0.3291
"ersticken"	"erstickte"	-0.3291
"ersticken"	"erstickten"	-0.3291
"ersticken"	"ersticke"	-0.3291
"ersticken"	"erstickest"	-0.3291
"ersticken"	"erstickt"	-0.3291
"erstklassig"	"erstklassig"	0.1967
"erstklassig"	"erstklassige"	0.1967
"erstklassig"	"erstklassigste"	0.1967
"erstklassig"	"erstklassigeres"	0.1967
"erstklassig"	"erstklassiges"	0.1967
"erstklassig"	"erstklassigerer"	0.1967
"erstklassig"	"erstklassigstem"	0.1967
"erstklassig"	"erstklassigsten"	0.1967
"erstklassig"	"erstklassiger"	0.1967
"erstklassig"	"erstklassigster"	0.1967
"erstklassig"	"erstklassigem"	0.1967
"erstklassig"	"erstklassigstes"	0.1967
"erstklassig"	"erstklassigen"	0.1967
"erstklassig"	"erstklassigere"	0.1967
"erstklassig"	"erstklassigeren"	0.1967
"erstklassig"	"erstklassigerem"	0.1967
"erstrangig"	"erstrangig"	0.004
"erstrangig"	"erstrangigste"	0.004
"erstrangig"	"erstrangigstes"	0.004
"erstrangig"	"erstrangigster"	0.004
"erstrangig"	"erstrangiger"	0.004
"erstrangig"	"erstrangiges"	0.004
"erstrangig"	"erstrangige"	0.004
"erstrangig"	"erstrangigem"	0.004
"erstrangig"	"erstrangigere"	0.004
"erstrangig"	"erstrangigen"	0.004
"erstrangig"	"erstrangigeren"	0.004
"erstrangig"	"erstrangigerem"	0.004
"erstrangig"	"erstrangigsten"	0.004
"erstrangig"	"erstrangigeres"	0.004
"erstrangig"	"erstrangigerer"	0.004
"erstrangig"	"erstrangigstem"	0.004
"erstrebenswert"	"erstrebenswert"	0.0765
"erstrebenswert"	"erstrebenswerten"	0.0765
"erstrebenswert"	"erstrebenswerteres"	0.0765
"erstrebenswert"	"erstrebenswertem"	0.0765
"erstrebenswert"	"erstrebenswerter"	0.0765
"erstrebenswert"	"erstrebenswertes"	0.0765
"erstrebenswert"	"erstrebenswertestem"	0.0765
"erstrebenswert"	"erstrebenswertesten"	0.0765
"erstrebenswert"	"erstrebenswerterer"	0.0765
"erstrebenswert"	"erstrebenswertester"	0.0765
"erstrebenswert"	"erstrebenswertestes"	0.0765
"erstrebenswert"	"erstrebenswerteste"	0.0765
"erstrebenswert"	"erstrebenswerte"	0.0765
"erstrebenswert"	"erstrebenswerteren"	0.0765
"erstrebenswert"	"erstrebenswerterem"	0.0765
"erstrebenswert"	"erstrebenswertere"	0.0765
"Ertrag"	"Ertrag"	0.004
"Ertrag"	"Ertraegen"	0.004
"Ertrag"	"Ertrags"	0.004
"Ertrag"	"Ertraege"	0.004
"Ertrag"	"Ertrages"	0.004
"Ertrag"	"Ertrage"	0.004
"ertragreich"	"ertragreich"	0.004
"ertragreich"	"ertragreichere"	0.004
"ertragreich"	"ertragreichstem"	0.004
"ertragreich"	"ertragreichem"	0.004
"ertragreich"	"ertragreichen"	0.004
"ertragreich"	"ertragreicherem"	0.004
"ertragreich"	"ertragreichsten"	0.004
"ertragreich"	"ertragreicher"	0.004
"ertragreich"	"ertragreiches"	0.004
"ertragreich"	"ertragreichster"	0.004
"ertragreich"	"ertragreichstes"	0.004
"ertragreich"	"ertragreiche"	0.004
"ertragreich"	"ertragreicheres"	0.004
"ertragreich"	"ertragreicherer"	0.004
"ertragreich"	"ertragreicheren"	0.004
"ertragreich"	"ertragreichste"	0.004
"ertrinken"	"ertrinken"	-0.0048
"ertrinken"	"ertrinke"	-0.0048
"ertrinken"	"ertrinkst"	-0.0048
"ertrinken"	"ertrinkt"	-0.0048
"ertrinken"	"ertrinkest"	-0.0048
"ertrinken"	"ertrinket"	-0.0048
"ertrinken"	"ertrank"	-0.0048
"ertrinken"	"ertrankst"	-0.0048
"ertrinken"	"ertranken"	-0.0048
"ertrinken"	"ertrankt"	-0.0048
"ertrinken"	"ertraenke"	-0.0048
"ertrinken"	"ertraenkest"	-0.0048
"ertrinken"	"ertraenkst"	-0.0048
"ertrinken"	"ertraenken"	-0.0048
"ertrinken"	"ertraenket"	-0.0048
"ertrinken"	"ertraenkt"	-0.0048
"ertrinken"	"ertrunken"	-0.0048
"erweitern"	"erweitern"	0.004
"erweitern"	"erweitere"	0.004
"erweitern"	"erweiterten"	0.004
"erweitern"	"erweiteren"	0.004
"erweitern"	"erweiterst"	0.004
"erweitern"	"erweitertest"	0.004
"erweitern"	"erweitertet"	0.004
"erweitern"	"erweiterte"	0.004
"erweitern"	"erweitert"	0.004
"erweitert"	"erweitert"	0.004
"erweitert"	"erweiterte"	0.004
"erweitert"	"erweitertem"	0.004
"erweitert"	"erweiterten"	0.004
"erweitert"	"erweiterter"	0.004
"erweitert"	"erweitertes"	0.004
"erweitert"	"erweitertere"	0.004
"erweitert"	"erweiterterem"	0.004
"erweitert"	"erweiterteren"	0.004
"erweitert"	"erweiterterer"	0.004
"erweitert"	"erweiterteres"	0.004
"erweitert"	"erweitertste"	0.004
"erweitert"	"erweitertstem"	0.004
"erweitert"	"erweitertsten"	0.004
"erweitert"	"erweitertster"	0.004
"erweitert"	"erweitertstes"	0.004
"Erweiterung"	"Erweiterung"	0.004
"Erweiterung"	"Erweiterungen"	0.004
"erwuenscht"	"erwuenscht"	0.004
"erwuenscht"	"erwuenschtesten"	0.004
"erwuenscht"	"erwuenschtestem"	0.004
"erwuenscht"	"erwuenschten"	0.004
"erwuenscht"	"erwuenschtem"	0.004
"erwuenscht"	"erwuenschte"	0.004
"erwuenscht"	"erwuenschterer"	0.004
"erwuenscht"	"erwuenschteres"	0.004
"erwuenscht"	"erwuenschtes"	0.004
"erwuenscht"	"erwuenschter"	0.004
"erwuenscht"	"erwuenschteste"	0.004
"erwuenscht"	"erwuenschtestes"	0.004
"erwuenscht"	"erwuenschtester"	0.004
"erwuenscht"	"erwuenschteren"	0.004
"erwuenscht"	"erwuenschtere"	0.004
"erwuenscht"	"erwuenschterem"	0.004
"erwuergen"	"erwuergen"	-0.0048
"erwuergen"	"erwuergten"	-0.0048
"erwuergen"	"erwuergte"	-0.0048
"erwuergen"	"erwuergst"	-0.0048
"erwuergen"	"erwuergtet"	-0.0048
"erwuergen"	"erwuergtest"	-0.0048
"erwuergen"	"erwuergt"	-0.0048
"erwuergen"	"erwuerget"	-0.0048
"erwuergen"	"erwuerge"	-0.0048
"erwuergen"	"erwuergest"	-0.0048
"erzeugen"	"erzeugen"	0.004
"erzeugen"	"erzeuge"	0.004
"erzeugen"	"erzeugten"	0.004
"erzeugen"	"erzeuget"	0.004
"erzeugen"	"erzeugtest"	0.004
"erzeugen"	"erzeugest"	0.004
"erzeugen"	"erzeugte"	0.004
"erzeugen"	"erzeugst"	0.004
"erzeugen"	"erzeugt"	0.004
"erzeugen"	"erzeugtet"	0.004
"Erzeugnis"	"Erzeugnis"	0.004
"Erzeugnis"	"Erzeugnissen"	0.004
"Erzeugnis"	"Erzeugnisses"	0.004
"Erzeugnis"	"Erzeugnisse"	0.004
"erzielen"	"erzielen"	0.004
"erzielen"	"erzielst"	0.004
"erzielen"	"erzielte"	0.004
"erzielen"	"erzielest"	0.004
"erzielen"	"erziele"	0.004
"erzielen"	"erzielt"	0.004
"erzielen"	"erzieltest"	0.004
"erzielen"	"erzielten"	0.004
"erzielen"	"erzielet"	0.004
"erzielen"	"erzieltet"	0.004
"erzuernt"	"erzuernt"	-0.3221
"erzuernt"	"erzuerntestem"	-0.3221
"erzuernt"	"erzuernter"	-0.3221
"erzuernt"	"erzuerntesten"	-0.3221
"erzuernt"	"erzuerntere"	-0.3221
"erzuernt"	"erzuerntes"	-0.3221
"erzuernt"	"erzuerntem"	-0.3221
"erzuernt"	"erzuernten"	-0.3221
"erzuernt"	"erzuernteste"	-0.3221
"erzuernt"	"erzuernterem"	-0.3221
"erzuernt"	"erzuernteren"	-0.3221
"erzuernt"	"erzuerntestes"	-0.3221
"erzuernt"	"erzuerntester"	-0.3221
"erzuernt"	"erzuernterer"	-0.3221
"erzuernt"	"erzuernteres"	-0.3221
"erzuernt"	"erzuernte"	-0.3221
"etabliert"	"etabliert"	0.004
"etabliert"	"etablierteste"	0.004
"etabliert"	"etablierterem"	0.004
"etabliert"	"etabliertere"	0.004
"etabliert"	"etabliertestes"	0.004
"etabliert"	"etabliertester"	0.004
"etabliert"	"etabliertem"	0.004
"etabliert"	"etablierten"	0.004
"etabliert"	"etablierte"	0.004
"etabliert"	"etablierter"	0.004
"etabliert"	"etablierteren"	0.004
"etabliert"	"etabliertes"	0.004
"etabliert"	"etablierterer"	0.004
"etabliert"	"etablierteres"	0.004
"etabliert"	"etabliertesten"	0.004
"etabliert"	"etabliertestem"	0.004
"euphorisch"	"euphorisch"	0.5505
"euphorisch"	"euphorischerem"	0.5505
"euphorisch"	"euphorische"	0.5505
"euphorisch"	"euphorisches"	0.5505
"euphorisch"	"euphorischstes"	0.5505
"euphorisch"	"euphorischster"	0.5505
"euphorisch"	"euphorischste"	0.5505
"euphorisch"	"euphorischeres"	0.5505
"euphorisch"	"euphorischstem"	0.5505
"euphorisch"	"euphorischerer"	0.5505
"euphorisch"	"euphorischem"	0.5505
"euphorisch"	"euphorischen"	0.5505
"euphorisch"	"euphorischere"	0.5505
"euphorisch"	"euphorischeren"	0.5505
"euphorisch"	"euphorischsten"	0.5505
"euphorisch"	"euphorischer"	0.5505
"exakt"	"exakt"	0.004
"exakt"	"exaktere"	0.004
"exakt"	"exakterer"	0.004
"exakt"	"exaktem"	0.004
"exakt"	"exakteres"	0.004
"exakt"	"exakte"	0.004
"exakt"	"exaktes"	0.004
"exakt"	"exakter"	0.004
"exakt"	"exakteste"	0.004
"exakt"	"exaktestem"	0.004
"exakt"	"exakterem"	0.004
"exakt"	"exakten"	0.004
"exakt"	"exakteren"	0.004
"exakt"	"exaktester"	0.004
"exakt"	"exaktestes"	0.004
"exakt"	"exaktesten"	0.004
"existenzbedrohend"	"existenzbedrohend"	-0.0048
"existenzbedrohend"	"existenzbedrohendere"	-0.0048
"existenzbedrohend"	"existenzbedrohenderen"	-0.0048
"existenzbedrohend"	"existenzbedrohenderem"	-0.0048
"existenzbedrohend"	"existenzbedrohendem"	-0.0048
"existenzbedrohend"	"existenzbedrohende"	-0.0048
"existenzbedrohend"	"existenzbedrohendste"	-0.0048
"existenzbedrohend"	"existenzbedrohendstem"	-0.0048
"existenzbedrohend"	"existenzbedrohendsten"	-0.0048
"existenzbedrohend"	"existenzbedrohendstes"	-0.0048
"existenzbedrohend"	"existenzbedrohendster"	-0.0048
"existenzbedrohend"	"existenzbedrohenderes"	-0.0048
"existenzbedrohend"	"existenzbedrohenden"	-0.0048
"existenzbedrohend"	"existenzbedrohenderer"	-0.0048
"existenzbedrohend"	"existenzbedrohendes"	-0.0048
"existenzbedrohend"	"existenzbedrohender"	-0.0048
"exklusiv"	"exklusiv"	0.004
"exklusiv"	"exklusivstem"	0.004
"exklusiv"	"exklusivsten"	0.004
"exklusiv"	"exklusivster"	0.004
"exklusiv"	"exklusivstes"	0.004
"exklusiv"	"exklusivem"	0.004
"exklusiv"	"exklusiven"	0.004
"exklusiv"	"exklusives"	0.004
"exklusiv"	"exklusiver"	0.004
"exklusiv"	"exklusivste"	0.004
"exklusiv"	"exklusiverem"	0.004
"exklusiv"	"exklusiveren"	0.004
"exklusiv"	"exklusive"	0.004
"exklusiv"	"exklusiveres"	0.004
"exklusiv"	"exklusivere"	0.004
"exklusiv"	"exklusiverer"	0.004
"exorbitant"	"exorbitant"	0.004
"exorbitant"	"exorbitante"	0.004
"exorbitant"	"exorbitanteres"	0.004
"exorbitant"	"exorbitantestem"	0.004
"exorbitant"	"exorbitantesten"	0.004
"exorbitant"	"exorbitanterer"	0.004
"exorbitant"	"exorbitanter"	0.004
"exorbitant"	"exorbitantere"	0.004
"exorbitant"	"exorbitantes"	0.004
"exorbitant"	"exorbitantem"	0.004
"exorbitant"	"exorbitanten"	0.004
"exorbitant"	"exorbitanteren"	0.004
"exorbitant"	"exorbitanterem"	0.004
"exorbitant"	"exorbitanteste"	0.004
"exorbitant"	"exorbitantestes"	0.004
"exorbitant"	"exorbitantester"	0.004
"exotisch"	"exotisch"	0.1944
"exotisch"	"exotischste"	0.1944
"exotisch"	"exotische"	0.1944
"exotisch"	"exotischerer"	0.1944
"exotisch"	"exotischem"	0.1944
"exotisch"	"exotischeres"	0.1944
"exotisch"	"exotischer"	0.1944
"exotisch"	"exotisches"	0.1944
"exotisch"	"exotischstem"	0.1944
"exotisch"	"exotischsten"	0.1944
"exotisch"	"exotischstes"	0.1944
"exotisch"	"exotischen"	0.1944
"exotisch"	"exotischster"	0.1944
"exotisch"	"exotischere"	0.1944
"exotisch"	"exotischerem"	0.1944
"exotisch"	"exotischeren"	0.1944
"Experte"	"Experte"	0.004
"Experte"	"Experten"	0.004
"Expertise"	"Expertise"	0.004
"Expertise"	"Expertisen"	0.004
"explodieren"	"explodieren"	-0.0048
"explodieren"	"explodierest"	-0.0048
"explodieren"	"explodieret"	-0.0048
"explodieren"	"explodiertest"	-0.0048
"explodieren"	"explodierten"	-0.0048
"explodieren"	"explodierst"	-0.0048
"explodieren"	"explodiere"	-0.0048
"explodieren"	"explodiert"	-0.0048
"explodieren"	"explodiertet"	-0.0048
"explodieren"	"explodierte"	-0.0048
"Explosion"	"Explosion"	-0.0048
"Explosion"	"Explosionen"	-0.0048
"explosiv"	"explosiv"	0.004
"explosiv"	"explosive"	0.004
"explosiv"	"explosivstes"	0.004
"explosiv"	"explosiver"	0.004
"explosiv"	"explosivster"	0.004
"explosiv"	"explosives"	0.004
"explosiv"	"explosiven"	0.004
"explosiv"	"explosiverer"	0.004
"explosiv"	"explosivsten"	0.004
"explosiv"	"explosivem"	0.004
"explosiv"	"explosiveres"	0.004
"explosiv"	"explosivstem"	0.004
"explosiv"	"explosivere"	0.004
"explosiv"	"explosiveren"	0.004
"explosiv"	"explosiverem"	0.004
"explosiv"	"explosivste"	0.004
"exponiert"	"exponiert"	0.004
"exponiert"	"exponierte"	0.004
"exponiert"	"exponierteren"	0.004
"exponiert"	"exponierteres"	0.004
"exponiert"	"exponierterer"	0.004
"exponiert"	"exponiertes"	0.004
"exponiert"	"exponiertere"	0.004
"exponiert"	"exponierteste"	0.004
"exponiert"	"exponiertester"	0.004
"exponiert"	"exponierterem"	0.004
"exponiert"	"exponiertestes"	0.004
"exponiert"	"exponiertestem"	0.004
"exponiert"	"exponiertesten"	0.004
"exponiert"	"exponiertem"	0.004
"exponiert"	"exponierten"	0.004
"exponiert"	"exponierter"	0.004
"exquisit"	"exquisit"	0.004
"exquisit"	"exquisiteste"	0.004
"exquisit"	"exquisite"	0.004
"exquisit"	"exquisitere"	0.004
"exquisit"	"exquisitestes"	0.004
"exquisit"	"exquisitem"	0.004
"exquisit"	"exquisiten"	0.004
"exquisit"	"exquisiterer"	0.004
"exquisit"	"exquisiter"	0.004
"exquisit"	"exquisiteres"	0.004
"exquisit"	"exquisites"	0.004
"exquisit"	"exquisitestem"	0.004
"exquisit"	"exquisitesten"	0.004
"exquisit"	"exquisiteren"	0.004
"exquisit"	"exquisitester"	0.004
"exquisit"	"exquisiterem"	0.004
"extravagant"	"extravagant"	0.004
"extravagant"	"extravagante"	0.004
"extravagant"	"extravaganteste"	0.004
"extravagant"	"extravaganterem"	0.004
"extravagant"	"extravaganteren"	0.004
"extravagant"	"extravaganteres"	0.004
"extravagant"	"extravagantere"	0.004
"extravagant"	"extravaganterer"	0.004
"extravagant"	"extravagantestes"	0.004
"extravagant"	"extravaganten"	0.004
"extravagant"	"extravagantester"	0.004
"extravagant"	"extravagantem"	0.004
"extravagant"	"extravagantestem"	0.004
"extravagant"	"extravaganter"	0.004
"extravagant"	"extravagantesten"	0.004
"extravagant"	"extravagantes"	0.004
"exzellent"	"exzellent"	0.4198
"exzellent"	"exzellentere"	0.4198
"exzellent"	"exzellenterem"	0.4198
"exzellent"	"exzellenteren"	0.4198
"exzellent"	"exzellenterer"	0.4198
"exzellent"	"exzellenteres"	0.4198
"exzellent"	"exzellente"	0.4198
"exzellent"	"exzellentesten"	0.4198
"exzellent"	"exzellenteste"	0.4198
"exzellent"	"exzellentestem"	0.4198
"exzellent"	"exzellentester"	0.4198
"exzellent"	"exzellentestes"	0.4198
"exzellent"	"exzellenten"	0.4198
"exzellent"	"exzellentem"	0.4198
"exzellent"	"exzellentes"	0.4198
"exzellent"	"exzellenter"	0.4198
"Exzellenz"	"Exzellenz"	0.004
"Exzellenz"	"Exzellenzen"	0.004
"fabelhaft"	"fabelhaft"	0.1952
"fabelhaft"	"fabelhafteste"	0.1952
"fabelhaft"	"fabelhafterer"	0.1952
"fabelhaft"	"fabelhaftestes"	0.1952
"fabelhaft"	"fabelhaftester"	0.1952
"fabelhaft"	"fabelhafte"	0.1952
"fabelhaft"	"fabelhafteren"	0.1952
"fabelhaft"	"fabelhaftestem"	0.1952
"fabelhaft"	"fabelhaftem"	0.1952
"fabelhaft"	"fabelhafterem"	0.1952
"fabelhaft"	"fabelhaften"	0.1952
"fabelhaft"	"fabelhaftesten"	0.1952
"fabelhaft"	"fabelhaftes"	0.1952
"fabelhaft"	"fabelhafter"	0.1952
"fabelhaft"	"fabelhafteres"	0.1952
"fabelhaft"	"fabelhaftere"	0.1952
"fad"	"fad"	-0.0048
"fad"	"fade"	-0.0048
"fad"	"fadstem"	-0.0048
"fad"	"fadsten"	-0.0048
"fad"	"fadster"	-0.0048
"fad"	"fadere"	-0.0048
"fad"	"fadstes"	-0.0048
"fad"	"faderer"	-0.0048
"fad"	"faderes"	-0.0048
"fad"	"fadem"	-0.0048
"fad"	"faden"	-0.0048
"fad"	"faderem"	-0.0048
"fad"	"fadste"	-0.0048
"fad"	"faderen"	-0.0048
"fad"	"fader"	-0.0048
"fad"	"fades"	-0.0048
"fadenscheinig"	"fadenscheinig"	-0.0048
"fadenscheinig"	"fadenscheiniger"	-0.0048
